# ITD District 3 NextXDSegI repair table - derived by corridors.repair_links, NOT hand-typed.
# generated: 2026-09-18 (ROADMAP Item 38, DESIGN_HISTORY Session 47)
# network: USA_Idaho_shapefile.zip, the 16105 segments of the ten District 3 counties
# rule: a candidate must start within radius_m of this segment's end, stay inside the
#   segment's own XDGroup (XD's carriageway key), carry the same cardinal Bearing, turn no
#   more than max_bearing_delta_deg at the junction (measured over bearing_probe_m of local
#   geometry, not the chord), and be the ONLY candidate that qualifies. Two candidates is an
#   ambiguity and stays a break. A link that leaves the subset is left alone: that is the edge
#   of the extract, not a defect.
# radius_m: 25.0
# max_bearing_delta_deg: 90.0
# require_same_bearing: True
# bearing_probe_m: 30.0
# n_segments: 16105
# n_null_next: 8499
# n_fill: 6090
# n_override: 66
# ambiguous_fill: 267
# ambiguous_override: 0
# skipped_off_subset: 96
# kind=fill: NextXDSegI was null - the network asserted nothing and this completes it.
# kind=override: NextXDSegI pointed OUT of the segment's own XDGroup (a ramp, a cross street,
#   a parallel facility of the same name) and is replaced by the same-carriageway continuation.
#   This class rewrites an assertion XD made and is the class to review: 66 rows.
segment,old_next,new_next,kind,gap_m,bearing_delta_deg,xdgroup,road_name,lanes
117644197,,119241777,fill,9.313225746154785e-10,0.06766933249133444,41528,N Milwaukee St,1.453
117644513,,117498383,fill,0.0,1.6533442197421095,40120,W 12th St,1.0
117644534,,117838309,fill,0.0,0.8282468286493838,42435,Farmway Rd,1.0
117644609,,474863410,fill,3.457848620665992e-09,6.8575021330048855,42440,Black Canyon Rd,1.0
117644643,,117516552,fill,0.0,0.2929156047621291,40418,Northside Blvd,1.0
117646724,,117802666,fill,9.313225746154785e-10,0.027464336556107583,41831,N Wildwood St,1.0
117647649,,119576591,fill,5.0965751715424036e-08,0.053938781385795664,42499,6th Ave S,1.0
117650550,,117770703,fill,4.838668936553154e-07,8.813865740351275,42540,W Joplin Rd,1.239
117650580,,118125316,fill,4.749973390391082e-08,0.1387759063954377,42541,S Development Ave,1.0
117650779,,117759835,fill,0.0,9.37422745159111,42542,S Edgewood Way,1.465
117652532,,117856172,fill,4.230667980883982e-08,2.8702015681495823,42577,E 50th St,1.093
117653028,,117949654,fill,3.75937286205661e-07,0.20349637734472026,42586,E Island Woods Dr,1.0
117655249,,117769211,fill,4.7301308790029384e-08,0.00728746297016869,42627,Iowa Ave,1.0
117656782,,384177699,fill,3.081101667603534e-07,14.22381015009222,42645,N Eyrie Way,1.0
117656842,,117940726,fill,0.0,0.16359812119023331,41528,N Milwaukee St,1.453
117657057,,474858932,fill,0.0,0.04682829383699527,42650,N Allumbaugh St,1.06
117657823,,119976737,fill,2.9799996264216523e-07,0.018384808834809974,42662,Roosevelt Ave,1.0
117661124,,117825873,fill,1.8510036170482635e-08,0.001612918164880739,42731,E Kuna Rd,1.0
117661649,,117977685,fill,1.650187186896801e-07,0.3191774935680769,42744,7th Ave N,1.0
117661905,,429004784,fill,3.1808953761778893e-06,30.504474434027316,42750,S Apple St,1.04
117661926,,384185201,fill,0.0,0.26207584094163394,42751,Aviation Way,1.23
117661927,,119113888,fill,0.0,0.30069301257708503,42752,Aviation Way,1.137
117663347,,117708064,fill,12.720023893802963,7.126478135465504,42793,N Ten Mile Rd,1.0
117663365,,383846451,fill,9.313225746154785e-10,0.031473214745403766,42795,Norris Ave,1.0
117663828,,117676326,fill,0.010023500869023837,0.3715058540447558,42379,E St Luke's Rd,1.186
117663829,,117503864,fill,1.0244548320770264e-08,0.6911793250431231,40196,W Amity Rd,1.067
117664378,,117917673,fill,0.020047324026073045,1.1548114705107366,42810,W Lemp St,1.0
117665078,,117918062,fill,2.0954757928848267e-09,0.1085790295037441,42820,W Ada St,1.0
117665222,,118044026,fill,0.0,0.010517211702904206,42823,Specht Ave,1.0
117665282,,117642041,fill,0.0,0.8085105453058077,42379,E St Luke's Rd,1.186
117665736,,117825640,fill,3.4924596548080444e-08,0.08938038749795396,42834,W Pomona Rd,1.0
117665771,,118004689,fill,4.0745362639427185e-09,0.408343241886314,41798,W Pine Ave,1.121
117666040,,384184987,fill,0.0,0.5975803015041379,42844,W Mace Rd,1.0
117669457,,117837218,fill,1.641456037759781e-08,0.08035003675121288,42904,E 12th St,1.266
117669750,,117693457,fill,0.0,0.09101304171855418,42910,N Allumbaugh St,1.0
117670124,,117713160,fill,6.787652218762433e-08,0.06801441486496174,41305,W Columbia Rd,1.0
117670173,,117841139,fill,0.0,0.0882623512705436,42919,W Bella St,1.0
117674274,,383821075,fill,0.0,0.05286989904914208,42977,E Pine Ave,2.191
117674321,,383808219,fill,0.0,0.11676968556974998,42980,S Montana Ave,1.0
117674326,,117853699,fill,0.0,0.006390611078245456,41528,N Milwaukee St,1.094
117674343,,117855086,fill,0.0,0.15676778894840027,42984,W University Dr,2.171
117674518,,119888419,fill,0.0,0.3092496834194094,42991,N Nola Rd,1.0
117674534,,117809620,fill,0.0,0.1467877910742459,41738,W Resseguie St,1.0
117674547,,117702380,fill,8.149072527885437e-09,0.05525508993622452,42994,W Bethel St,1.0
117674937,,118000522,fill,0.0,0.3622315831859453,42019,Gunfighter Ave,1.0
117675878,,117870498,fill,0.0,0.7293614570854174,43015,W Castle Dr,1.0
117676157,,117570604,fill,2.0605511963367462e-08,0.14198007788706946,41224,Homedale Rd,1.066
117678565,,117878743,fill,5.805293488422793e-07,22.853221276712418,43071,W Boise Hills Dr,1.0
117678639,,117831236,fill,0.0,0.40798307732927697,43072,Mill Rd,1.0
117680270,,119446916,fill,0.0,0.32364824630138855,43100,E Karcher Rd,1.0
117681041,,119030720,fill,4.3190084397792816e-08,0.9751815210785253,43114,Birch Ln,1.0
117682965,,117744662,fill,0.0,36.5138734817574,43138,S Brazil St,1.0
117684274,,117809418,fill,4.4494569550515793e-07,0.0573015824747074,43167,Main St,1.0
117684319,,118055324,fill,0.0,0.02722394726509947,43015,W Castle Dr,1.0
117684346,,117999496,fill,0.0,0.04179011877238281,42820,W Ada St,1.0
117684348,,1058066144,fill,1.234002411365509e-08,0.1858559674933531,43173,W Morris Hill Rd,1.0
117684350,,117727856,fill,2.2931159012476224e-09,0.4502302128415181,43174,S Roosevelt St,1.035
117684415,,484352163,fill,2.876966268489414e-08,0.21242020861657807,43177,Lake Lowell Ave,1.0
117684438,,119075535,fill,0.0,13.307707496273167,43178,N 2nd St,1.0
117684452,440897082,117838175,override,1.862645149230957e-09,19.674636890282926,43179,S Solar Way,1.0
117685252,,117903016,fill,9.235961999276852e-08,0.1421650623162236,43188,W Targee St,1.0
117685254,,117868884,fill,0.0,0.30990262745382324,42984,W University Dr,1.205
