# ITD District 1 NextXDSegI repair table - derived by corridors.repair_links
# district: 1
# radius_m: 25.0
# max_bearing_delta_deg: 90.0
# require_same_bearing: True
# bearing_probe_m: 30.0
# n_segments: 5007
# n_null_next: 1706
# n_fill: 1124
# n_override: 18
# ambiguous_fill: 45
# ambiguous_override: 0
# skipped_off_subset: 38
# crs: EPSG:32611
segment,old_next,new_next,kind,gap_m,bearing_delta_deg,xdgroup,road_name,lanes
124145590,,124764595,fill,0.0,0.09581023361897678,300178,S 11th St,1.018
124151118,,124163332,fill,0.0,0.47487851103971934,295954,E Coeur Dalene Ave,1.0
124156330,,1626578322,fill,9.313225746154785e-10,0.020105208227391813,303556,N Ramsey Rd,1.0
124156374,,1626483170,fill,0.0,7.1065155213304365,299633,W Ironwood Dr,1.696
124156435,,124028202,fill,2.2876369055237706e-07,0.09671172329441902,296084,C St,1.0
124156475,,769654709,fill,8.097207307753689e-06,0.578809008409138,305628,N Old Highway 95,1.0
124163280,,124236298,fill,1.9454210687265156e-06,1.5276796911634278,300318,Riverview Dr,1.0
124163332,,123962613,fill,1.1504667241513637e-08,0.0051646895543058235,295954,E Coeur Dalene Ave,1.0
124163350,,124003486,fill,1.862645149230957e-09,0.013830655196954922,299219,S Division St,1.0
124163386,,124351932,fill,2.637549949733333e-07,7.612527185145325,298531,W Riverview Dr,1.0
124163538,,124163519,fill,6.595737085137067e-08,0.04348274352824433,299860,Bunker Ave,1.0
124168264,,124943546,fill,0.0,0.6580435258498483,306047,W Foster Ave,1.0
124168864,,1626492832,fill,9.313225746154785e-10,0.10278406784166805,306063,N Idahline Rd,1.0
124168869,,124131327,fill,0.0,1.6883919613732985,304547,S Division Ave,1.041
124169929,,124301031,fill,1.6030660349981712e-07,0.10788754982718274,306101,E 16th Ave,1.0
124172039,,124629481,fill,1.317371053757497e-07,0.298927092878273,298889,E Shadduck Ln,1.02
124174754,,124629363,fill,8.209393556589336e-08,0.10855948423431983,298523,E Shadduck Ln,1.039
124180483,,124466861,fill,0.0,8.986237655557971,299001,W Milwaukee Dr,1.0
124187312,,124767354,fill,0.0,0.08806906382633883,306761,S 15th St,1.061
124190357,,124750667,fill,0.0,2.2681594403522354,297335,N Boyer Ave,1.0
124192315,,771093201,fill,0.0,0.7826524411416926,306947,River St,1.0
124194631,,124531679,fill,1.2776581570506096e-07,0.10564232176415089,307035,E Wyoming Ave,1.0
124199250,,124063717,fill,2.671731635928154e-08,0.561933169353324,298523,E Shadduck Ln,1.039
124210271,,124284033,fill,1.4121485648059764e-07,0.05875772132719703,298889,E Shadduck Ln,1.02
124215892,,124900322,fill,4.3532232807931684e-07,2.891271503019823,296449,W Riverview Dr,1.0
124216331,,123933896,fill,8.882977284480361e-08,0.46285636745233205,296448,Cedar St,1.0
124218147,,450210434,fill,3.8137391134175566e-08,0.027474101341965707,307908,E Wyoming Ave,1.0
124220109,,124729888,fill,2.384076649153296e-07,0.12442435485760939,300909,N Hill St,1.0
124236298,,124040398,fill,2.363954647111189e-06,1.1625744425103903,300318,Riverview Dr,1.0
124239262,,123998439,fill,1.9906819197942844e-06,0.4789890295116095,299001,W Milwaukee Dr,1.0
124239293,,124740475,fill,1.0744396335702291e-07,1.7783297637981832,308651,Markwell Ave,1.0
124239348,,123993294,fill,1.862645149230957e-09,13.509199681414884,298763,S Pleasant View Rd,1.133
124241525,,385681814,fill,0.0,11.821300629019845,308743,S 3rd St,1.68
124251449,,125182618,fill,2.105942839883652e-06,0.2907938617983348,309158,S Latour Creek Rd,1.0
124251466,,124513741,fill,5.727633833885193e-08,0.6347250825155015,298523,E Shadduck Ln,1.039
124253865,,123993208,fill,0.0,0.6198845503218422,298532,W Honeysuckle Ave,1.894
124254040,,124031609,fill,8.621418601808799,5.404196336228836,300318,Riverview Dr,1.0
124255263,,124453772,fill,0.0,5.025171421236678,309260,Grouse Creek Rd,1.0
124258833,,771093264,fill,0.0,0.1469660229011538,309396,S Division Ave,1.046
124258840,,124443265,fill,0.0,0.05697992531753471,298607,N Idahline Rd,1.0
124267416,,124628269,fill,0.0,0.19332377389500266,296149,N 1st St,1.0
124267501,,386048513,fill,2.239367336597827e-07,3.6347453029514156,296449,W Riverview Dr,1.0
124268177,,124467029,fill,2.4796463549137115e-08,0.5074234930688135,309730,E Lunceford Ave,1.0
124268373,,385666468,fill,8.361708271909322e-08,1.911919510448655,306101,E 16th Ave,1.0
124268474,,124268475,fill,5.870391944131441e-08,0.04367331605197933,309737,Bunker Ave,1.0
124268475,,124715405,fill,1.2986153935641775e-07,0.061726146366538615,309737,Bunker Ave,1.0
124270051,,124210271,fill,2.671731635928154e-08,0.5619331693532956,298889,E Shadduck Ln,1.02
124270364,,386063620,fill,4.6566128730773926e-09,0.19382840178252536,296353,N Greensferry Rd,1.3445
124270790,,124658057,fill,3.330440526817758e-07,1.9475354837696557,298890,S Latour Creek Rd,1.0
124270907,,124498261,fill,9.313225746154785e-10,0.16654874684655852,300628,S Greensferry Rd,1.0
124272337,,124638433,fill,1.294755618488295e-06,0.6797329686424121,296415,Burke Rd,1.0
124272345,,124803869,fill,5.14639998159511e-08,0.1938624070543824,298532,W Honeysuckle Ave,1.0
124274271,,1236975753,fill,0.0,8.927058605916528,308651,Markwell Ave,1.0
124274650,,124642389,fill,0.0,36.315905731379274,309918,W Burlington Rd,1.0
124274712,,123933887,fill,5.704350769519806e-09,0.813361209815298,296446,Pine St,1.0
124275145,,124940123,fill,2.0211631090977746e-07,0.5872536076860229,300355,W Wyoming Ave,1.0
124275150,,124183070,fill,0.0,2.2499473816600357,306587,W Pointe Pkwy,2.168
124276311,,124404142,fill,9.313225746154785e-10,1.172369115113952,301099,S Division St,1.0
